,경기날짜,선수명,포지션,팀,더블헤더여부,홈팀,원정팀,1,2,3,4,5,6,7,8,9,10,11,12,안타,타수,타율,타점,득점
2089,2018-04-25,김주찬,一,기아,0,기아,한화,6004,0,0,7104,0,1118,0,7104,0.0,0.0,0.0,0.0,1,4,0.337,0,1
2090,2018-04-25,최형우,좌,기아,0,기아,한화,2000,0,0,2000,0,1019,0,1011,0.0,0.0,0.0,0.0,2,4,0.36,2,0
2091,2018-04-25,나지완,지,기아,0,기아,한화,0,2000,0,7006,0,2000,0,2000,0.0,0.0,0.0,0.0,0,4,0.286,0,0
2092,2018-04-25,서동욱,二,기아,0,기아,한화,0,1011,0,0,7003,0,4004,0,0.0,0.0,0.0,0.0,1,3,0.261,0,0
2093,2018-04-25,홍재호,二,기아,0,기아,한화,0,0,0,0,0,0,0,0,7006.0,0.0,0.0,0.0,0,1,0.308,0,0
2094,2018-04-25,정성훈,三,기아,0,기아,한화,0,7102,0,0,7003,0,7104,0,2000.0,0.0,0.0,0.0,0,4,0.278,0,0
2095,2018-04-25,김민식,포,기아,0,기아,한화,0,7006,0,0,1110,0,7003,0,7005.0,0.0,0.0,0.0,1,4,0.345,0,0
2096,2018-04-25,이명기,우,기아,0,기아,한화,0,0,7005,0,7005,0,0,2000,0.0,0.0,0.0,0.0,0,3,0.21,0,0
2097,2018-04-26,김선빈,유,기아,0,기아,한화,1019,7205,0,7003,0,7001,0,0,7100.0,0.0,0.0,0.0,1,5,0.299,0,1
2098,2018-04-26,버나디나,중,기아,0,기아,한화,1019,7104,0,1017,0,0,4005,0,7005.0,0.0,0.0,0.0,2,5,0.293,0,0
2099,2018-04-26,김주찬,一,기아,0,기아,한화,7003,0,1023,7006,0,0,7005,0,7003.0,0.0,0.0,0.0,1,5,0.33,0,0
2100,2018-04-26,최형우,좌,기아,0,기아,한화,1001,0,7101,0,7100,0,7003,0,0.0,0.0,0.0,0.0,1,4,0.356,0,0
2101,2018-04-26,나지완,지,기아,0,기아,한화,3100,0,2000,0,7001,0,0,3000,0.0,0.0,0.0,0.0,0,2,0.278,1,0
2102,2018-04-26,이영욱,타,기아,0,기아,한화,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0
2103,2018-04-26,정성훈,三,기아,0,기아,한화,7304,0,1019,0,1019,0,0,7100,0.0,0.0,0.0,0.0,2,4,0.3,0,0
2104,2018-04-26,홍재호,二,기아,0,기아,한화,7003,0,7003,0,7303,0,0,0,0.0,0.0,0.0,0.0,0,3,0.25,0,0
2105,2018-04-26,서동욱,타,기아,0,기아,한화,0,0,0,0,0,0,0,3000,0.0,0.0,0.0,0.0,0,0,0.261,0,0
2106,2018-04-26,최정민,주二,기아,0,기아,한화,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.25,0,0
2107,2018-04-26,황윤호,二,기아,0,기아,한화,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.333,0,0
2108,2018-04-26,김민식,포,기아,0,기아,한화,0,6001,0,7100,0,7101,0,7206,0.0,0.0,0.0,0.0,0,4,0.323,0,0
2109,2018-04-26,이명기,우,기아,0,기아,한화,0,1023,0,1017,0,7104,0,0,1011.0,0.0,0.0,0.0,3,4,0.235,0,0
2110,2018-04-27,손아섭,우,롯데,0,롯데,한화,7006,0,7006,0,1017,0,7006,7100,0.0,0.0,0.0,0.0,1,5,0.297,0,0
2111,2018-04-27,문규현,유,롯데,0,롯데,한화,7004,0,7100,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0.212,0,0
2112,2018-04-27,채태인,타,롯데,0,롯데,한화,0,0,0,0,2000,0,0,0,0.0,0.0,0.0,0.0,0,1,0.286,0,0
2113,2018-04-27,김동한,二,롯데,0,롯데,한화,0,0,0,0,0,0,7102,0,0.0,0.0,0.0,0.0,0,1,0.211,0,0
2114,2018-04-27,이병규,지,롯데,0,롯데,한화,2000,0,0,1116,3000,0,2000,0,0.0,0.0,0.0,0.0,1,3,0.326,1,1
2115,2018-04-27,이대호,一,롯데,0,롯데,한화,0,3000,0,1013,5002,0,0,2000,0.0,0.0,0.0,0.0,1,2,0.39,2,0
2116,2018-04-27,민병헌,중,롯데,0,롯데,한화,0,1017,0,7306,2000,0,0,1027,0.0,0.0,0.0,0.0,2,4,0.34,0,1
2117,2018-04-27,김문호,좌,롯데,0,롯데,한화,0,7006,0,7001,0,7101,0,3000,0.0,0.0,0.0,0.0,0,3,0.283,0,0
2118,2018-04-27,한동희,三,롯데,0,롯데,한화,0,2000,0,7104,0,1003,0,7102,0.0,0.0,0.0,0.0,1,4,0.234,0,1
2119,2018-04-27,신본기,二유,롯데,0,롯데,한화,0,7006,0,0,1017,2000,0,1011,0.0,0.0,0.0,0.0,2,4,0.349,1,1
2120,2018-04-27,나종덕,포,롯데,0,롯데,한화,0,0,2000,0,3100,7003,0,0,0.0,0.0,0.0,0.0,0,2,0.068,0,1
2121,2018-04-27,전준우,타,롯데,0,롯데,한화,0,0,0,0,0,0,0,1019,0.0,0.0,0.0,0.0,1,1,0.274,1,0
2122,2018-04-27,김사훈,포,롯데,0,롯데,한화,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.261,0,0
2123,2018-04-28,손아섭,우,롯데,0,롯데,한화,7101,3000,0,0,2000,0,1019,0,2000.0,0.0,0.0,0.0,1,4,0.296,1,0
2124,2018-04-28,황진수,三,롯데,0,롯데,한화,7101,7001,0,0,7107,0,0,0,0.0,0.0,0.0,0.0,0,3,0.0,0,0
2125,2018-04-28,민병헌,타중,롯데,0,롯데,한화,0,0,0,0,0,0,7104,0,7101.0,0.0,0.0,0.0,0,2,0.333,0,0
2126,2018-04-28,이병규,좌,롯데,0,롯데,한화,1118,0,6000,0,2000,0,0,1301,0.0,0.0,0.0,0.0,2,4,0.34,1,1
2127,2018-04-28,이대호,지,롯데,0,롯데,한화,2000,0,7208,0,0,7003,0,7102,0.0,0.0,0.0,0.0,0,4,0.375,0,0
2128,2018-04-28,채태인,一,롯데,0,롯데,한화,0,2000,1019,0,0,7100,0,1011,0.0,0.0,0.0,0.0,2,4,0.297,0,0
2129,2018-04-28,김문호,중,롯데,0,롯데,한화,0,1019,7005,0,0,3000,0,0,0.0,0.0,0.0,0.0,1,2,0.29,0,1
2130,2018-04-28,한동희,三,롯데,0,롯데,한화,0,0,0,0,0,0,0,2000,0.0,0.0,0.0,0.0,0,1,0.231,0,0
2131,2018-04-28,번즈,二,롯데,0,롯데,한화,0,1018,0,1017,0,7107,0,7104,0.0,0.0,0.0,0.0,2,4,0.247,0,0
2132,2018-04-28,신본기,유,롯데,0,롯데,한화,0,6001,0,7003,0,0,7107,0,7003.0,0.0,0.0,0.0,0,4,0.333,0,0
2133,2018-04-28,나종덕,포,롯데,0,롯데,한화,0,2000,0,7100,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0.065,0,0
2134,2018-04-28,전준우,타,롯데,0,롯데,한화,0,0,0,0,0,0,7102,0,0.0,0.0,0.0,0.0,0,1,0.27,0,0
2135,2018-04-28,김사훈,포,롯데,0,롯데,한화,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.261,0,0
2136,2018-04-28,문규현,타,롯데,0,롯데,한화,0,0,0,0,0,0,0,0,1019.0,0.0,0.0,0.0,1,1,0.226,0,0
2137,2018-04-29,전준우,좌,롯데,0,롯데,한화,7104,7005,0,7102,0,1012,0,7005,0.0,0.0,0.0,0.0,1,5,0.266,0,0
2138,2018-04-29,번즈,二,롯데,0,롯데,한화,7003,7005,0,7104,0,2000,0,0,0.0,0.0,0.0,0.0,0,4,0.234,0,0
2139,2018-04-29,손아섭,우,롯데,0,롯데,한화,1017,0,1011,7402,0,0,1116,0,0.0,0.0,0.0,0.0,3,4,0.311,0,1
2140,2018-04-29,이대호,一,롯데,0,롯데,한화,1017,0,3100,0,7003,0,0,0,0.0,0.0,0.0,0.0,1,2,0.377,0,1
2141,2018-04-29,문규현,유,롯데,0,롯데,한화,0,0,0,0,0,0,7407,0,0.0,0.0,0.0,0.0,0,1,0.222,0,0
2142,2018-04-29,이병규,지,롯데,0,롯데,한화,7400,0,3000,0,1117,0,3000,0,0.0,0.0,0.0,0.0,1,2,0.346,0,0
2143,2018-04-29,민병헌,중,롯데,0,롯데,한화,0,6002,7104,0,2000,0,7104,0,0.0,0.0,0.0,0.0,0,4,0.32,1,1
2144,2018-04-29,정훈,三一,롯데,0,롯데,한화,0,2000,5002,0,7006,0,0,0,0.0,0.0,0.0,0.0,0,2,0.0,1,0
2145,2018-04-29,채태인,타一,롯데,0,롯데,한화,0,0,0,0,0,0,2000,0,0.0,0.0,0.0,0.0,0,1,0.293,0,0
2146,2018-04-29,신본기,유三,롯데,0,롯데,한화,0,3100,1304,0,0,7104,0,2000,0.0,0.0,0.0,0.0,1,3,0.333,2,1
2147,2018-04-29,나종덕,포,롯데,0,롯데,한화,0,3100,2000,0,0,2000,0,7102,0.0,0.0,0.0,0.0,0,3,0.061,0,0
2148,2018-05-01,이용규,중,한화,0,한화,LG,3000,0,1203,2000,0,2000,0,4105,0.0,0.0,0.0,0.0,1,3,0.315,0,1
2149,2018-05-01,양성우,좌,한화,0,한화,LG,1003,0,6001,2000,0,3100,0,7004,0.0,0.0,0.0,0.0,1,4,0.32,1,1
2150,2018-05-01,송광민,三,한화,0,한화,LG,7107,0,3000,0,7006,3000,0,7102,0.0,0.0,0.0,0.0,0,3,0.339,0,1
2151,2018-05-01,호잉,우,한화,0,한화,LG,2000,0,1301,0,1301,7004,0,0,0.0,0.0,0.0,0.0,2,4,0.358,4,2
2152,2018-05-01,김태균,지,한화,0,한화,LG,7104,0,1017,0,1303,0,7002,0,0.0,0.0,0.0,0.0,2,4,0.299,1,1
2153,2018-05-01,정근우,二,한화,0,한화,LG,0,1023,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0.284,0,0
2154,2018-05-01,하주석,유,한화,0,한화,LG,0,0,7305,0,7100,0,1021,0,0.0,0.0,0.0,0.0,1,3,0.218,0,0
2155,2018-05-01,이성열,一,한화,0,한화,LG,0,2000,7202,0,2100,0,0,0,0.0,0.0,0.0,0.0,0,3,0.271,0,0
2156,2018-05-01,김회성,一,한화,0,한화,LG,0,0,0,0,0,0,7107,0,0.0,0.0,0.0,0.0,0,1,0.25,0,0
2157,2018-05-01,오선진,유二,한화,0,한화,LG,0,7104,0,1019,0,1011,7005,0,0.0,0.0,0.0,0.0,2,4,0.274,0,0
2158,2018-05-01,지성준,포,한화,0,한화,LG,0,7001,0,7306,0,7102,0,0,0.0,0.0,0.0,0.0,0,3,0.283,0,0
2159,2018-05-01,최재훈,포,한화,0,한화,LG,0,0,0,0,0,0,0,1017,0.0,0.0,0.0,0.0,1,1,0.22,0,0
2160,2018-05-02,이용규,중,한화,0,한화,LG,1011,0,2000,0,2000,0,0,1110,0.0,0.0,0.0,0.0,2,4,0.322,0,1
2161,2018-05-02,양성우,좌,한화,0,한화,LG,7100,0,7101,0,0,7006,0,7101,0.0,0.0,0.0,0.0,0,4,0.307,0,0
2162,2018-05-02,송광민,三,한화,0,한화,LG,1110,0,7107,0,0,1017,0,2000,0.0,0.0,0.0,0.0,2,4,0.345,1,0
2163,2018-05-02,호잉,우,한화,0,한화,LG,2000,0,0,7005,0,7100,0,0,3000.0,0.0,0.0,0.0,0,3,0.349,0,1
2164,2018-05-02,김태균,一,한화,0,한화,LG,7104,0,0,1019,0,7101,0,0,1011.0,0.0,0.0,0.0,2,4,0.31,0,0
2165,2018-05-02,장진혁,주,한화,0,한화,LG,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.25,0,1
2166,2018-05-02,이성열,지,한화,0,한화,LG,0,1300,0,7005,0,0,7402,0,1111.0,0.0,0.0,0.0,2,4,0.286,2,1
2167,2018-05-02,하주석,유,한화,0,한화,LG,0,2000,0,2000,0,0,2000,0,3000.0,0.0,0.0,0.0,0,3,0.212,0,0
2168,2018-05-02,오선진,二,한화,0,한화,LG,0,7107,0,0,7104,0,2000,0,2000.0,0.0,0.0,0.0,0,4,0.258,0,0
2169,2018-05-02,최재훈,포,한화,0,한화,LG,0,2000,0,0,2000,0,0,0,0.0,0.0,0.0,0.0,0,2,0.213,0,0
2170,2018-05-02,정근우,타,한화,0,한화,LG,0,0,0,0,0,0,0,7005,0.0,0.0,0.0,0.0,0,1,0.282,0,0
2171,2018-05-02,지성준,포,한화,0,한화,LG,0,0,0,0,0,0,0,0,1004.0,0.0,0.0,0.0,1,1,0.298,1,0
2172,2018-05-03,이용규,중,한화,0,한화,LG,3000,0,7100,0,1011,0,1011,0,0.0,0.0,0.0,0.0,2,3,0.331,1,2
2173,2018-05-03,양성우,좌,한화,0,한화,LG,7101,0,0,7003,7101,0,1011,0,0.0,0.0,0.0,0.0,1,4,0.305,0,1
2174,2018-05-03,송광민,三,한화,0,한화,LG,1011,0,0,1303,0,7003,1017,0,0.0,0.0,0.0,0.0,3,4,0.358,2,2
2175,2018-05-03,김회성,三,한화,0,한화,LG,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.25,0,0
2176,2018-05-03,호잉,우,한화,0,한화,LG,7202,0,0,2000,0,1117,5004,0,0.0,0.0,0.0,0.0,1,3,0.348,1,0
2177,2018-05-03,김태균,一,한화,0,한화,LG,0,7006,0,7003,0,7301,1117,0,0.0,0.0,0.0,0.0,1,4,0.307,1,0
2178,2018-05-03,이성열,지,한화,0,한화,LG,0,7101,0,0,1017,3200,2000,0,0.0,0.0,0.0,0.0,1,3,0.288,0,1
2179,2018-05-03,하주석,유,한화,0,한화,LG,0,2000,0,0,7006,0,0,0,0.0,0.0,0.0,0.0,0,2,0.209,0,0
2180,2018-05-03,정근우,타二,한화,0,한화,LG,0,0,0,0,0,7003,0,1019,0.0,0.0,0.0,0.0,1,2,0.286,0,0
2181,2018-05-03,오선진,二유,한화,0,한화,LG,0,0,7003,0,1019,0,3000,7208,0.0,0.0,0.0,0.0,1,3,0.261,0,1
2182,2018-05-03,최재훈,포,한화,0,한화,LG,0,0,7306,0,7102,0,4104,7104,0.0,0.0,0.0,0.0,0,3,0.203,1,0
2183,2018-05-04,박해민,중,삼성,0,삼성,한화,1019,7101,0,7220,0,1116,0,0,0.0,0.0,0.0,0.0,2,4,0.285,0,0
2184,2018-05-04,배영섭,타,삼성,0,삼성,한화,0,0,0,0,0,0,0,0,7000.0,0.0,0.0,0.0,0,1,0.255,0,0
2185,2018-05-04,김상수,유,삼성,0,삼성,한화,7005,7104,0,3100,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0.256,0,1
2186,2018-05-04,김성훈,유,삼성,0,삼성,한화,0,0,0,0,0,7101,0,0,0.0,0.0,0.0,0.0,0,1,0.229,0,0
2187,2018-05-04,손주인,타,삼성,0,삼성,한화,0,0,0,0,0,0,0,0,7006.0,0.0,0.0,0.0,0,1,0.333,0,0
2188,2018-05-04,이원석,三,삼성,0,삼성,한화,7006,0,2000,3000,0,7003,0,0,3000.0,0.0,0.0,0.0,0,3,0.288,0,1
2189,2018-05-04,러프,一,삼성,0,삼성,한화,1110,0,1019,6001,0,0,7000,0,2000.0,0.0,0.0,0.0,2,5,0.331,0,1
2190,2018-05-04,김헌곤,좌,삼성,0,삼성,한화,7102,0,7006,7104,0,0,7104,0,0.0,0.0,0.0,0.0,0,4,0.336,0,0
2191,2018-05-04,강민호,포,삼성,0,삼성,한화,0,1304,1116,0,7003,0,7102,0,0.0,0.0,0.0,0.0,2,4,0.266,1,2
2192,2018-05-04,박한이,지,삼성,0,삼성,한화,0,2000,1011,0,1017,0,0,2000,0.0,0.0,0.0,0.0,2,4,0.282,2,0
2193,2018-05-04,강한울,二,삼성,0,삼성,한화,0,1117,7104,0,7206,0,0,2000,0.0,0.0,0.0,0.0,1,4,0.263,0,1
2194,2018-05-04,박찬도,우,삼성,0,삼성,한화,0,1011,0,1011,0,7000,0,7402,0.0,0.0,0.0,0.0,2,4,0.268,1,0
2195,2018-05-05,박해민,중,삼성,0,삼성,한화,2000,0,3000,7104,0,1300,0,7006,0.0,0.0,0.0,0.0,1,4,0.284,2,2
2196,2018-05-05,김상수,지,삼성,0,삼성,한화,7102,0,1116,1017,0,7400,0,2000,0.0,0.0,0.0,0.0,2,5,0.261,2,1
2197,2018-05-05,이원석,三,삼성,0,삼성,한화,1110,0,1116,3000,0,2000,0,0,0.0,0.0,0.0,0.0,2,3,0.296,1,1
2198,2018-05-05,강한울,二,삼성,0,삼성,한화,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.263,0,0
2199,2018-05-05,러프,一,삼성,0,삼성,한화,2000,0,3000,7304,0,1019,0,0,0.0,0.0,0.0,0.0,1,3,0.331,0,1
2200,2018-05-05,김헌곤,좌,삼성,0,삼성,한화,0,7002,1303,0,7301,2000,0,0,0.0,0.0,0.0,0.0,1,4,0.333,3,1
2201,2018-05-05,강민호,포,삼성,0,삼성,한화,0,7104,1116,0,7107,0,2000,0,0.0,0.0,0.0,0.0,1,4,0.265,0,0
2202,2018-05-05,박한이,우,삼성,0,삼성,한화,0,2000,7005,0,1013,0,7100,0,0.0,0.0,0.0,0.0,1,4,0.279,0,0
2203,2018-05-05,박찬도,우,삼성,0,삼성,한화,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.268,0,0
2204,2018-05-05,손주인,二三,삼성,0,삼성,한화,0,0,7003,7003,7006,0,7101,0,0.0,0.0,0.0,0.0,0,4,0.297,0,0
2205,2018-05-05,김성훈,유,삼성,0,삼성,한화,0,0,3000,3000,0,1011,0,7006,0.0,0.0,0.0,0.0,1,2,0.243,0,2
2206,2018-05-08,이정후,우,넥센,0,넥센,한화,7104,1013,0,0,20007006,0,3200,0,1111.0,0.0,0.0,0.0,2,5,0.314,0,0
2207,2018-05-08,임병욱,중,넥센,0,넥센,한화,2000,3000,0,0,1011,2000,2000,0,0.0,0.0,0.0,0.0,1,4,0.316,0,1
2208,2018-05-08,초이스,타,넥센,0,넥센,한화,0,0,0,0,0,0,0,0,2000.0,0.0,0.0,0.0,0,1,0.261,0,0
2209,2018-05-08,이택근,지,넥센,0,넥센,한화,2000,2000,0,0,1019,7003,1019,0,0.0,0.0,0.0,0.0,2,5,0.377,3,1
2210,2018-05-08,홍성갑,주,넥센,0,넥센,한화,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0
2211,2018-05-08,김민성,타,넥센,0,넥센,한화,0,0,0,0,0,0,0,0,3000.0,0.0,0.0,0.0,0,0,0.276,0,0
2212,2018-05-08,김하성,유,넥센,0,넥센,한화,0,1017,7101,0,1019,1019,7107,0,7003.0,0.0,0.0,0.0,3,6,0.327,0,2
2213,2018-05-08,김규민,좌,넥센,0,넥센,한화,0,1011,7100,0,2000,3000,0,1003,0.0,0.0,0.0,0.0,2,4,0.429,0,1
2214,2018-05-08,장영석,一,넥센,0,넥센,한화,0,1110,2000,0,1301,2000,0,7003,0.0,0.0,0.0,0.0,2,5,0.247,4,2
2215,2018-05-08,송성문,三,넥센,0,넥센,한화,0,1017,0,7005,1003,0,1118,0,0.0,0.0,0.0,0.0,3,4,0.429,1,1
2216,2018-05-08,김지수,三,넥센,0,넥센,한화,0,0,0,0,0,0,0,7304,0.0,0.0,0.0,0.0,0,1,0.2,0,0
2217,2018-05-08,김혜성,二,넥센,0,넥센,한화,0,5002,0,7101,3100,0,7107,2000,0.0,0.0,0.0,0.0,0,3,0.247,1,1
2218,2018-05-08,김재현,포,넥센,0,넥센,한화,0,7006,0,2000,3000,0,0,0,0.0,0.0,0.0,0.0,0,2,0.143,0,0
2219,2018-05-08,박동원,타포,넥센,0,넥센,한화,0,0,0,0,0,0,2000,0,2000.0,0.0,0.0,0.0,0,2,0.25,0,0
2220,2018-05-09,이정후,중,넥센,0,넥센,한화,1019,0,7101,0,1019,0,7104,0,0.0,0.0,0.0,0.0,2,4,0.318,0,0
2221,2018-05-09,김규민,좌,넥센,0,넥센,한화,7104,0,7102,0,0,1001,0,7003,0.0,0.0,0.0,0.0,1,4,0.41,0,0
2222,2018-05-09,이택근,지,넥센,0,넥센,한화,3000,0,7006,0,0,2000,0,1111,0.0,0.0,0.0,0.0,1,3,0.375,0,1
2223,2018-05-09,김하성,유,넥센,0,넥센,한화,3000,0,0,1017,0,7005,0,7001,0.0,0.0,0.0,0.0,1,3,0.327,0,0
2224,2018-05-09,초이스,우,넥센,0,넥센,한화,2000,0,0,7003,0,1019,0,1017,0.0,0.0,0.0,0.0,2,4,0.268,1,0
2225,2018-05-09,장영석,一,넥센,0,넥센,한화,0,2000,0,2000,0,3100,0,2000,0.0,0.0,0.0,0.0,0,3,0.24,0,0
2226,2018-05-09,송성문,三,넥센,0,넥센,한화,0,2000,0,7005,0,7101,0,0,0.0,0.0,0.0,0.0,0,3,0.353,0,0
2227,2018-05-09,김민성,타,넥센,0,넥센,한화,0,0,0,0,0,0,0,0,7104.0,0.0,0.0,0.0,0,1,0.274,0,0
2228,2018-05-09,김지수,二,넥센,0,넥센,한화,0,2000,0,0,2000,0,0,0,0.0,0.0,0.0,0.0,0,2,0.185,0,0
2229,2018-05-09,임병욱,타,넥센,0,넥센,한화,0,0,0,0,0,0,7100,0,0.0,0.0,0.0,0.0,0,1,0.313,0,0
2230,2018-05-09,김혜성,二,넥센,0,넥센,한화,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.247,0,0
2231,2018-05-09,홍성갑,타,넥센,0,넥센,한화,0,0,0,0,0,0,0,0,7104.0,0.0,0.0,0.0,0,1,0.0,0,0
2232,2018-05-09,박동원,포,넥센,0,넥센,한화,0,0,1017,0,2000,0,7102,0,7100.0,0.0,0.0,0.0,1,4,0.25,0,0
2233,2018-05-10,이정후,좌,넥센,0,넥센,한화,7006,0,7006,0,7104,0,0,1017,0.0,0.0,0.0,0.0,1,4,0.317,0,0
2234,2018-05-10,임병욱,중,넥센,0,넥센,한화,7101,0,1304,0,0,1011,0,1008,0.0,0.0,0.0,0.0,3,4,0.328,1,1
2235,2018-05-10,이택근,지,넥센,0,넥센,한화,2000,0,7104,0,0,7003,0,7304,0.0,0.0,0.0,0.0,0,4,0.353,0,0
2236,2018-05-10,김하성,유,넥센,0,넥센,한화,0,2000,0,1003,0,7005,0,7400,0.0,0.0,0.0,0.0,1,4,0.325,0,0
2237,2018-05-10,초이스,우,넥센,0,넥센,한화,0,7005,0,7001,0,3100,0,2000,0.0,0.0,0.0,0.0,0,3,0.262,0,0
2238,2018-05-10,김규민,一,넥센,0,넥센,한화,0,1017,0,2000,0,2000,0,0,0.0,0.0,0.0,0.0,1,3,0.405,0,0
2239,2018-05-10,홍성갑,타,넥센,0,넥센,한화,0,0,0,0,0,0,0,0,2000.0,0.0,0.0,0.0,0,1,0.0,0,0
2240,2018-05-10,송성문,三,넥센,0,넥센,한화,0,1011,0,7104,0,0,1017,0,2000.0,0.0,0.0,0.0,2,4,0.381,0,0
2241,2018-05-10,김혜성,二,넥센,0,넥센,한화,0,7101,0,0,7306,0,7220,0,0.0,0.0,0.0,0.0,0,3,0.238,0,0
2242,2018-05-10,김민성,타,넥센,0,넥센,한화,0,0,0,0,0,0,0,0,1023.0,0.0,0.0,0.0,1,1,0.28,0,0
2243,2018-05-10,김지수,주,넥센,0,넥센,한화,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.185,0,0
2244,2018-05-10,박동원,포,넥센,0,넥센,한화,0,0,7102,0,7006,0,7003,0,0.0,0.0,0.0,0.0,0,3,0.242,0,0
2245,2018-05-10,장영석,타,넥센,0,넥센,한화,0,0,0,0,0,0,0,0,2000.0,0.0,0.0,0.0,0,1,0.237,0,0
2246,2018-05-11,이용규,중,한화,0,한화,NC,3000,0,1017,0,0,6002,0,1017,0.0,2000.0,0.0,0.0,2,4,0.319,0,0
2247,2018-05-11,김민하,좌,한화,0,한화,NC,7107,0,0,7104,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0.25,0,0
2248,2018-05-11,양성우,타좌,한화,0,한화,NC,0,0,0,0,0,7100,0,2000,0.0,7003.0,0.0,0.0,0,3,0.297,0,0
2249,2018-05-11,송광민,三,한화,0,한화,NC,7108,0,0,2000,0,2000,0,0,7003.0,1011.0,0.0,0.0,1,5,0.329,0,0
2250,2018-05-11,호잉,우,한화,0,한화,NC,7304,0,0,1019,0,0,7100,0,3000.0,2000.0,0.0,0.0,1,4,0.341,0,1
2251,2018-05-11,김태균,지,한화,0,한화,NC,0,1116,0,7104,0,0,7104,0,1302.0,0.0,7004.0,0.0,2,5,0.32,2,1
2252,2018-05-11,김회성,一,한화,0,한화,NC,0,7101,0,0,2000,0,0,0,0.0,0.0,0.0,0.0,0,2,0.217,0,0
2253,2018-05-11,이성열,타一,한화,0,한화,NC,0,0,0,0,0,0,7107,0,2000.0,0.0,1003.0,0.0,1,3,0.33,0,0
2254,2018-05-11,하주석,유,한화,0,한화,NC,0,7104,0,0,7107,0,0,7107,1019.0,0.0,7101.0,0.0,1,5,0.252,0,0
2255,2018-05-11,최재훈,포,한화,0,한화,NC,0,0,7005,0,2000,0,0,2000,7006.0,0.0,7006.0,0.0,0,5,0.19,0,0
2256,2018-05-11,오선진,二,한화,0,한화,NC,0,0,7003,0,0,7102,0,0,0.0,0.0,0.0,0.0,0,2,0.253,0,0
2257,2018-05-11,지성준,타,한화,0,한화,NC,0,0,0,0,0,0,0,3000,0.0,0.0,0.0,0.0,0,0,0.269,0,0
2258,2018-05-11,정은원,주二,한화,0,한화,NC,0,0,0,0,0,0,0,0,0.0,1011.0,0.0,0.0,1,1,0.167,0,0
2259,2018-05-13,이용규,중,한화,0,한화,NC,7107,7001,0,1019,0,1019,0,0,0.0,0.0,0.0,0.0,2,4,0.324,0,0
2260,2018-05-13,양성우,좌,한화,0,한화,NC,1011,2000,0,7407,0,7100,0,0,0.0,0.0,0.0,0.0,1,4,0.295,0,1
2261,2018-05-13,송광민,三,한화,0,한화,NC,1019,0,1019,0,7102,0,7003,0,0.0,0.0,0.0,0.0,2,4,0.333,0,2
2262,2018-05-13,호잉,우,한화,0,한화,NC,1023,0,1018,0,2000,0,7003,0,0.0,0.0,0.0,0.0,2,4,0.345,0,1
2263,2018-05-13,김태균,지,한화,0,한화,NC,2000,0,7212,0,2000,0,7006,0,0.0,0.0,0.0,0.0,0,4,0.308,0,0
2264,2018-05-13,이성열,一,한화,0,한화,NC,1011,0,1017,0,0,7101,0,2000,0.0,0.0,0.0,0.0,2,4,0.337,2,0
2265,2018-05-13,하주석,유,한화,0,한화,NC,7101,0,2000,0,0,7002,0,7101,0.0,0.0,0.0,0.0,0,4,0.245,0,0
2266,2018-05-13,지성준,포,한화,0,한화,NC,0,7101,0,2000,0,1012,0,7005,0.0,0.0,0.0,0.0,1,4,0.268,0,0
2267,2018-05-13,정은원,二,한화,0,한화,NC,0,1019,0,2000,0,6001,0,0,0.0,0.0,0.0,0.0,1,3,0.2,0,0
2268,2018-05-15,이용규,중,한화,0,한화,KT,7104,0,1012,0,0,7005,0,1001,0.0,0.0,0.0,0.0,2,4,0.329,0,0
2269,2018-05-15,양성우,좌,한화,0,한화,KT,7104,0,2000,0,0,1019,0,7003,0.0,0.0,0.0,0.0,1,4,0.294,0,0
2270,2018-05-15,송광민,三,한화,0,한화,KT,7102,0,0,1003,0,1110,0,7101,0.0,0.0,0.0,0.0,2,4,0.338,0,0
2271,2018-05-15,호잉,우,한화,0,한화,KT,0,7005,0,7005,0,3200,0,7100,0.0,0.0,0.0,0.0,0,3,0.338,0,0
