,year,month,day,week,팀,승패,i_1,i_2,i_3,i_4,i_5,i_6,i_7,i_8,i_9,i_10,i_11,i_12,R,H,E,B,홈팀,원정팀,더블헤더
7097,2016,4,21,3,KT,승,1,0,3,0,1,3,0,0,-1,-1,-1,-1,8,14,0,5,두산,KT,0
7098,2016,4,22,4,LG,패,0,0,0,0,0,0,0,0,2,-1,-1,-1,2,5,1,2,LG,키움,0
7099,2016,4,22,4,키움,승,1,4,1,1,0,1,2,0,-1,-1,-1,-1,10,14,0,5,LG,키움,0
7100,2016,4,22,4,한화,패,0,0,0,0,1,0,0,0,1,-1,-1,-1,2,7,0,4,한화,두산,0
7101,2016,4,22,4,두산,승,0,0,0,0,2,0,6,0,-1,-1,-1,-1,8,13,0,3,한화,두산,0
7102,2016,4,22,4,NC,승,2,0,0,0,0,0,1,2,0,0,1,-1,6,8,0,10,NC,SK,0
7103,2016,4,22,4,SK,패,0,0,0,2,0,0,1,2,0,0,0,-1,5,9,2,3,NC,SK,0
7104,2016,4,22,4,KT,승,0,1,0,5,0,0,6,1,0,-1,-1,-1,13,16,0,6,KT,삼성,0
7105,2016,4,22,4,삼성,패,0,2,0,0,0,0,1,0,0,-1,-1,-1,3,9,0,1,KT,삼성,0
7106,2016,4,22,4,기아,패,0,1,0,0,0,4,0,0,0,-1,-1,-1,5,10,2,3,기아,롯데,0
7107,2016,4,22,4,롯데,승,4,0,0,2,0,0,1,0,-1,-1,-1,-1,7,13,0,2,기아,롯데,0
7108,2016,4,23,5,LG,패,0,0,0,0,0,0,0,0,2,-1,-1,-1,2,8,0,2,LG,키움,0
7109,2016,4,23,5,키움,승,2,1,1,4,3,0,3,0,-1,-1,-1,-1,14,18,2,7,LG,키움,0
7110,2016,4,23,5,한화,패,0,0,0,2,0,0,0,0,0,-1,-1,-1,2,6,0,1,한화,두산,0
7111,2016,4,23,5,두산,승,0,3,0,0,0,0,0,0,-1,-1,-1,-1,3,7,0,5,한화,두산,0
7112,2016,4,23,5,NC,패,0,2,0,0,0,0,0,0,0,-1,-1,-1,2,6,3,1,NC,SK,0
7113,2016,4,23,5,SK,승,0,3,3,2,0,0,0,0,-1,-1,-1,-1,8,13,0,5,NC,SK,0
7114,2016,4,23,5,KT,승,0,0,5,0,0,4,2,0,0,-1,-1,-1,11,12,0,4,KT,삼성,0
7115,2016,4,23,5,삼성,패,4,0,0,0,1,0,0,0,1,-1,-1,-1,6,7,0,9,KT,삼성,0
7116,2016,4,23,5,기아,승,0,4,1,2,5,0,0,3,1,-1,-1,-1,16,21,1,3,기아,롯데,0
7117,2016,4,23,5,롯데,패,2,0,2,0,0,1,2,2,1,-1,-1,-1,10,14,4,10,기아,롯데,0
7118,2016,4,24,6,LG,승,0,0,0,0,0,0,1,4,0,-1,-1,-1,5,10,0,2,LG,키움,0
7119,2016,4,24,6,키움,패,0,0,1,0,1,0,1,0,0,-1,-1,-1,3,11,1,1,LG,키움,0
7120,2016,4,24,6,NC,패,0,0,0,1,0,1,0,0,0,-1,-1,-1,2,5,0,2,NC,SK,0
7121,2016,4,24,6,SK,승,0,0,1,0,0,1,1,0,-1,-1,-1,-1,3,9,0,0,NC,SK,0
7122,2016,4,24,6,KT,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,6,1,2,KT,삼성,0
7123,2016,4,24,6,삼성,승,0,1,0,0,0,0,5,0,-1,-1,-1,-1,6,10,0,2,KT,삼성,0
7124,2016,4,24,6,기아,승,4,2,0,3,1,1,0,0,0,-1,-1,-1,11,15,0,5,기아,롯데,0
7125,2016,4,24,6,롯데,패,0,0,1,0,1,0,0,1,1,-1,-1,-1,4,8,1,2,기아,롯데,0
7126,2016,4,24,6,한화,패,0,0,0,0,0,0,0,0,1,-1,-1,-1,1,4,5,4,한화,두산,0
7127,2016,4,24,6,두산,승,3,0,0,0,0,2,0,0,-1,-1,-1,-1,5,5,1,9,한화,두산,0
7128,2016,4,26,1,SK,패,0,1,0,0,0,0,1,0,1,-1,-1,-1,3,13,1,3,SK,두산,0
7129,2016,4,26,1,두산,승,0,0,0,0,0,3,0,1,-1,-1,-1,-1,4,7,1,5,SK,두산,0
7130,2016,4,26,1,기아,패,0,0,0,0,0,0,0,2,0,-1,-1,-1,2,7,1,5,기아,한화,0
7131,2016,4,26,1,한화,승,0,1,2,0,0,0,0,1,-1,-1,-1,-1,4,6,0,7,기아,한화,0
7132,2016,4,26,1,LG,승,0,0,1,0,1,0,0,0,0,-1,-1,-1,2,7,0,4,LG,삼성,0
7133,2016,4,26,1,삼성,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,2,0,1,LG,삼성,0
7134,2016,4,26,1,키움,패,0,0,0,0,0,0,3,0,0,-1,-1,-1,3,9,0,5,키움,NC,0
7135,2016,4,26,1,NC,승,3,0,1,0,0,0,0,0,-1,-1,-1,-1,4,11,0,3,키움,NC,0
7136,2016,4,26,1,롯데,패,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,5,0,3,롯데,KT,0
7137,2016,4,26,1,KT,승,0,0,0,0,0,0,2,0,-1,-1,-1,-1,2,7,0,1,롯데,KT,0
7138,2016,4,27,2,SK,승,0,0,0,0,1,1,1,0,0,-1,-1,-1,3,6,0,1,SK,두산,0
7139,2016,4,27,2,두산,패,0,0,0,0,0,0,0,0,1,-1,-1,-1,1,9,1,3,SK,두산,0
7140,2016,4,27,2,롯데,승,1,0,0,0,0,1,0,1,1,-1,-1,-1,4,10,1,4,롯데,KT,0
7141,2016,4,27,2,KT,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,3,0,3,롯데,KT,0
7142,2016,4,28,3,SK,패,1,0,0,0,0,0,0,0,0,-1,-1,-1,1,8,0,5,SK,두산,0
7143,2016,4,28,3,두산,승,0,0,0,0,0,1,0,0,3,-1,-1,-1,4,9,1,3,SK,두산,0
7144,2016,4,28,3,기아,패,0,2,0,0,0,0,0,0,0,0,0,-1,2,7,0,5,기아,한화,0
7145,2016,4,28,3,한화,승,0,0,0,0,0,2,0,0,0,0,1,-1,3,9,3,5,기아,한화,0
7146,2016,4,28,3,LG,패,0,0,4,2,0,0,0,0,1,-1,-1,-1,7,11,2,5,LG,삼성,0
7147,2016,4,28,3,삼성,승,0,1,2,0,1,5,0,0,-1,-1,-1,-1,9,7,0,9,LG,삼성,0
7148,2016,4,28,3,키움,승,0,0,1,0,0,0,3,0,0,-1,-1,-1,4,9,1,1,키움,NC,0
7149,2016,4,28,3,NC,패,0,1,0,0,1,0,0,0,0,-1,-1,-1,2,8,1,2,키움,NC,0
7150,2016,4,28,3,롯데,승,4,1,0,1,0,1,0,1,0,-1,-1,-1,8,12,0,5,롯데,KT,0
7151,2016,4,28,3,KT,패,0,0,0,0,0,0,2,1,0,-1,-1,-1,3,8,1,2,롯데,KT,0
7152,2016,4,29,4,SK,승,0,0,1,2,0,0,1,0,0,-1,-1,-1,4,10,2,1,SK,키움,0
7153,2016,4,29,4,키움,패,1,0,0,2,0,0,0,0,0,-1,-1,-1,3,7,0,2,SK,키움,0
7154,2016,4,29,4,KT,패,1,0,0,0,0,0,0,2,0,-1,-1,-1,3,7,2,6,KT,LG,0
7155,2016,4,29,4,LG,승,0,0,0,0,1,0,2,0,1,-1,-1,-1,4,10,0,6,KT,LG,0
7156,2016,4,29,4,삼성,패,0,0,0,3,0,1,0,1,0,-1,-1,-1,5,9,0,5,삼성,한화,0
7157,2016,4,29,4,한화,승,0,0,0,0,1,1,1,7,-1,-1,-1,-1,10,15,0,3,삼성,한화,0
7158,2016,4,29,4,두산,패,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,5,3,8,두산,기아,0
7159,2016,4,29,4,기아,승,0,1,0,0,3,0,0,0,-1,-1,-1,-1,4,7,0,5,두산,기아,0
7160,2016,4,29,4,NC,승,0,0,0,0,0,0,0,3,3,-1,-1,-1,6,9,0,9,NC,롯데,0
7161,2016,4,29,4,롯데,패,0,0,2,0,0,0,0,1,0,-1,-1,-1,3,7,0,5,NC,롯데,0
7162,2016,4,30,5,SK,승,2,0,0,3,0,0,0,0,0,-1,-1,-1,5,13,0,2,SK,키움,0
7163,2016,4,30,5,키움,패,1,0,0,0,0,0,0,0,0,-1,-1,-1,1,5,1,4,SK,키움,0
7164,2016,4,30,5,KT,승,0,0,0,0,1,1,1,0,0,-1,-1,-1,3,9,0,2,KT,LG,0
7165,2016,4,30,5,LG,패,0,1,0,0,0,1,0,0,0,-1,-1,-1,2,5,0,6,KT,LG,0
7166,2016,4,30,5,삼성,승,0,0,2,0,0,2,1,1,0,-1,-1,-1,6,10,1,5,삼성,한화,0
7167,2016,4,30,5,한화,패,0,0,0,0,0,2,1,0,0,-1,-1,-1,3,7,4,4,삼성,한화,0
7168,2016,4,30,5,두산,승,1,0,2,0,2,0,0,2,0,-1,-1,-1,7,10,0,8,두산,기아,0
7169,2016,4,30,5,기아,패,0,2,0,0,1,0,0,2,0,-1,-1,-1,5,11,1,3,두산,기아,0
7170,2016,4,30,5,NC,승,2,0,3,0,0,0,3,0,0,-1,-1,-1,8,11,1,4,NC,롯데,0
7171,2016,4,30,5,롯데,패,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,5,0,2,NC,롯데,0
7172,2016,5,1,6,SK,패,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,5,1,2,SK,키움,0
7173,2016,5,1,6,키움,승,2,0,0,0,2,3,2,2,-1,-1,-1,-1,11,14,0,4,SK,키움,0
7174,2016,5,1,6,KT,패,2,0,0,0,0,0,0,0,0,-1,-1,-1,2,9,1,5,KT,LG,0
7175,2016,5,1,6,LG,승,1,0,2,0,1,0,0,0,-1,-1,-1,-1,4,7,0,5,KT,LG,0
7176,2016,5,1,6,삼성,패,2,0,2,0,4,0,0,0,0,-1,-1,-1,8,11,0,7,삼성,한화,0
7177,2016,5,1,6,한화,승,5,0,0,0,0,2,0,2,-1,-1,-1,-1,9,8,0,6,삼성,한화,0
7178,2016,5,1,6,NC,승,0,3,0,0,0,0,0,2,0,-1,-1,-1,5,10,1,1,NC,롯데,0
7179,2016,5,1,6,롯데,패,1,0,0,0,0,0,1,0,0,-1,-1,-1,2,5,1,3,NC,롯데,0
7180,2016,5,1,6,두산,승,1,0,0,3,0,0,0,0,0,-1,-1,-1,4,9,1,1,두산,기아,0
7181,2016,5,1,6,기아,패,0,0,0,0,0,1,0,0,0,-1,-1,-1,1,7,2,4,두산,기아,0
7182,2016,5,3,1,한화,승,1,0,1,1,0,0,4,0,0,-1,-1,-1,7,5,0,11,한화,SK,0
7183,2016,5,3,1,SK,패,0,0,0,1,0,0,0,0,1,-1,-1,-1,2,8,0,3,한화,SK,0
7184,2016,5,3,1,키움,승,2,1,0,0,0,0,1,1,0,-1,-1,-1,5,11,0,5,키움,삼성,0
7185,2016,5,3,1,삼성,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,8,1,2,키움,삼성,0
7186,2016,5,3,1,롯데,패,0,1,0,0,0,0,0,1,0,-1,-1,-1,2,5,1,7,롯데,기아,0
7187,2016,5,3,1,기아,승,1,0,1,0,0,1,0,0,-1,-1,-1,-1,3,7,0,4,롯데,기아,0
7188,2016,5,4,2,두산,승,2,1,0,0,8,5,0,0,1,-1,-1,-1,17,21,1,5,두산,LG,0
7189,2016,5,4,2,LG,패,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,4,1,5,두산,LG,0
7190,2016,5,4,2,한화,패,0,0,1,0,0,0,0,0,0,-1,-1,-1,1,7,0,7,한화,SK,0
7191,2016,5,4,2,SK,승,4,0,0,0,0,0,0,1,-1,-1,-1,-1,5,10,0,9,한화,SK,0
7192,2016,5,4,2,키움,승,1,0,1,0,2,2,0,0,0,-1,-1,-1,6,10,0,0,키움,삼성,0
7193,2016,5,4,2,삼성,패,2,0,0,0,0,1,0,0,0,-1,-1,-1,3,10,2,2,키움,삼성,0
7194,2016,5,4,2,롯데,패,0,0,1,0,1,0,0,0,0,-1,-1,-1,2,11,0,4,롯데,기아,0
7195,2016,5,4,2,기아,승,0,0,2,0,0,0,0,1,-1,-1,-1,-1,3,7,1,5,롯데,기아,0
7196,2016,5,4,2,NC,승,0,0,3,0,3,1,0,0,1,-1,-1,-1,8,13,0,4,NC,KT,0
7197,2016,5,4,2,KT,패,0,1,0,2,0,0,3,0,0,-1,-1,-1,6,9,1,5,NC,KT,0
7198,2016,5,5,3,두산,패,0,0,0,0,3,0,4,0,0,0,-1,-1,7,19,1,4,두산,LG,0
7199,2016,5,5,3,LG,승,0,0,0,3,1,3,0,0,0,1,-1,-1,8,10,1,3,두산,LG,0
7200,2016,5,5,3,한화,패,0,0,0,4,1,1,0,0,0,-1,-1,-1,6,13,5,3,한화,SK,0
7201,2016,5,5,3,SK,승,2,4,7,0,4,1,1,0,-1,-1,-1,-1,19,21,1,5,한화,SK,0
7202,2016,5,5,3,키움,패,0,0,0,0,1,0,1,0,0,-1,-1,-1,2,4,1,3,키움,삼성,0
7203,2016,5,5,3,삼성,승,1,0,0,2,2,0,0,0,-1,-1,-1,-1,5,7,0,1,키움,삼성,0
7204,2016,5,5,3,롯데,패,0,0,0,0,0,1,0,0,0,-1,-1,-1,1,3,1,3,롯데,기아,0
7205,2016,5,5,3,기아,승,2,0,6,0,5,0,4,0,-1,-1,-1,-1,17,18,2,12,롯데,기아,0
7206,2016,5,5,3,NC,승,4,2,0,3,0,1,2,3,0,-1,-1,-1,15,16,0,9,NC,KT,0
7207,2016,5,5,3,KT,패,0,0,0,0,1,0,0,1,0,-1,-1,-1,2,7,2,5,NC,KT,0
7208,2016,5,6,4,기아,패,0,2,0,0,0,1,1,1,1,-1,-1,-1,6,13,0,2,기아,키움,0
7209,2016,5,6,4,키움,승,6,0,5,2,0,1,0,1,-1,-1,-1,-1,15,20,0,6,기아,키움,0
7210,2016,5,6,4,롯데,승,2,0,2,0,0,0,0,2,1,-1,-1,-1,7,12,0,7,롯데,두산,0
7211,2016,5,6,4,두산,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,5,0,3,롯데,두산,0
7212,2016,5,6,4,SK,패,1,0,0,0,1,0,2,0,0,-1,-1,-1,4,10,1,1,SK,삼성,0
7213,2016,5,6,4,삼성,승,0,0,0,1,2,0,0,2,-1,-1,-1,-1,5,8,0,1,SK,삼성,0
7214,2016,5,6,4,LG,패,0,0,1,1,0,0,0,0,0,-1,-1,-1,2,5,0,3,LG,NC,0
7215,2016,5,6,4,NC,승,0,0,0,11,0,2,0,0,-1,-1,-1,-1,13,15,2,2,LG,NC,0
7216,2016,5,6,4,한화,패,0,0,0,1,0,0,0,2,0,-1,-1,-1,3,10,1,1,한화,KT,0
7217,2016,5,6,4,KT,승,0,3,0,1,2,0,4,0,-1,-1,-1,-1,10,15,1,6,한화,KT,0
7218,2016,5,7,5,기아,패,0,0,2,0,1,0,0,0,0,-1,-1,-1,3,6,2,3,기아,키움,0
7219,2016,5,7,5,키움,승,0,1,1,0,1,0,1,0,-1,-1,-1,-1,4,8,0,1,기아,키움,0
7220,2016,5,7,5,롯데,승,0,0,0,0,1,1,0,1,2,-1,-1,-1,5,9,0,6,롯데,두산,0
7221,2016,5,7,5,두산,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,6,0,5,롯데,두산,0
7222,2016,5,7,5,SK,승,0,1,3,1,1,0,0,0,0,-1,-1,-1,6,7,2,9,SK,삼성,0
7223,2016,5,7,5,삼성,패,2,0,0,0,1,0,0,0,0,-1,-1,-1,3,8,0,1,SK,삼성,0
7224,2016,5,7,5,LG,패,0,0,0,0,0,0,0,1,0,-1,-1,-1,1,6,1,6,LG,NC,0
7225,2016,5,7,5,NC,승,2,0,0,1,1,0,0,0,-1,-1,-1,-1,4,8,0,3,LG,NC,0
7226,2016,5,7,5,한화,패,2,3,0,3,0,0,0,1,1,-1,-1,-1,10,12,1,7,한화,KT,0
7227,2016,5,7,5,KT,승,0,1,7,0,5,0,4,0,-1,-1,-1,-1,17,20,0,6,한화,KT,0
7228,2016,5,8,6,롯데,승,2,0,1,1,3,1,5,2,2,-1,-1,-1,17,21,2,10,롯데,두산,0
7229,2016,5,8,6,두산,패,2,0,2,1,0,3,2,0,1,-1,-1,-1,11,18,1,5,롯데,두산,0
7230,2016,5,8,6,SK,패,4,0,1,0,0,0,0,1,0,0,1,-1,7,15,3,6,SK,삼성,0
7231,2016,5,8,6,삼성,승,0,1,0,0,2,0,3,0,0,0,2,-1,8,12,0,12,SK,삼성,0
7232,2016,5,8,6,LG,패,0,0,1,0,0,3,1,0,0,-1,-1,-1,5,9,0,2,LG,NC,0
7233,2016,5,8,6,NC,승,2,0,3,0,0,0,1,5,-1,-1,-1,-1,11,12,2,11,LG,NC,0
7234,2016,5,8,6,한화,패,0,4,0,0,0,0,0,0,0,-1,-1,-1,4,4,1,6,한화,KT,0
7235,2016,5,8,6,KT,승,0,2,1,0,1,2,1,0,-1,-1,-1,-1,7,13,0,5,한화,KT,0
7236,2016,5,8,6,기아,패,0,2,0,0,0,0,0,4,0,-1,-1,-1,6,11,1,3,기아,키움,0
7237,2016,5,8,6,키움,승,0,0,0,0,0,4,1,0,2,-1,-1,-1,7,10,2,6,기아,키움,0
7238,2016,5,10,1,삼성,승,1,0,2,2,0,0,0,4,0,-1,-1,-1,9,17,0,7,삼성,LG,0
7239,2016,5,10,1,LG,패,0,2,0,0,0,1,0,0,0,-1,-1,-1,3,9,1,8,삼성,LG,0
7240,2016,5,10,1,두산,승,1,1,1,0,0,0,3,3,2,-1,-1,-1,11,13,2,4,두산,SK,0
7241,2016,5,10,1,SK,패,0,0,5,0,2,0,0,0,0,-1,-1,-1,7,13,2,5,두산,SK,0
7242,2016,5,11,2,삼성,패,0,0,0,0,0,0,0,2,0,-1,-1,-1,2,11,1,1,삼성,LG,0
7243,2016,5,11,2,LG,승,1,1,5,4,1,4,0,0,-1,-1,-1,-1,16,22,0,4,삼성,LG,0
7244,2016,5,11,2,두산,승,0,0,1,1,2,1,0,1,1,-1,-1,-1,7,12,0,5,두산,SK,0
7245,2016,5,11,2,SK,패,0,0,0,0,0,0,0,3,0,-1,-1,-1,3,9,1,2,두산,SK,0
7246,2016,5,11,2,NC,패,1,0,0,0,3,0,0,1,0,-1,-1,-1,5,9,1,9,NC,한화,0
7247,2016,5,11,2,한화,승,3,1,0,0,2,0,0,0,-1,-1,-1,-1,6,13,3,3,NC,한화,0
7248,2016,5,11,2,KT,패,2,0,0,0,1,0,0,0,0,-1,-1,-1,3,9,2,3,KT,기아,0
7249,2016,5,11,2,기아,승,2,0,4,0,1,0,1,0,-1,-1,-1,-1,8,14,1,1,KT,기아,0
7250,2016,5,11,2,키움,승,3,1,2,7,0,0,1,0,2,-1,-1,-1,16,17,0,5,키움,롯데,0
7251,2016,5,11,2,롯데,패,0,0,1,0,0,1,0,0,0,-1,-1,-1,2,9,0,1,키움,롯데,0
7252,2016,5,12,3,삼성,승,0,0,1,1,0,1,4,0,0,-1,-1,-1,7,9,0,10,삼성,LG,0
7253,2016,5,12,3,LG,패,0,0,1,0,1,0,0,3,0,-1,-1,-1,5,10,1,3,삼성,LG,0
7254,2016,5,12,3,두산,패,0,2,0,0,0,0,0,0,0,-1,-1,-1,2,10,1,3,두산,SK,0
7255,2016,5,12,3,SK,승,0,1,2,0,1,0,1,0,-1,-1,-1,-1,5,10,0,3,두산,SK,0
7256,2016,5,12,3,NC,승,1,0,0,0,2,4,5,0,0,-1,-1,-1,12,12,0,11,NC,한화,0
7257,2016,5,12,3,한화,패,0,0,0,0,0,1,0,0,0,-1,-1,-1,1,6,0,3,NC,한화,0
7258,2016,5,12,3,KT,패,2,0,3,0,0,0,1,0,0,-1,-1,-1,6,8,1,4,KT,기아,0
7259,2016,5,12,3,기아,승,0,1,4,0,0,1,4,0,-1,-1,-1,-1,10,16,0,4,KT,기아,0
7260,2016,5,12,3,키움,패,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,3,0,1,키움,롯데,0
7261,2016,5,12,3,롯데,승,5,0,0,0,1,0,0,2,-1,-1,-1,-1,8,9,1,7,키움,롯데,0
7262,2016,5,13,4,두산,승,0,0,0,1,0,4,0,3,0,-1,-1,-1,8,15,0,5,두산,키움,0
7263,2016,5,13,4,키움,패,1,2,0,0,1,0,0,0,0,-1,-1,-1,4,10,2,4,두산,키움,0
7264,2016,5,13,4,SK,패,1,0,0,0,0,0,0,0,0,-1,-1,-1,1,3,1,4,SK,LG,0
7265,2016,5,13,4,LG,승,0,0,1,0,0,1,0,0,-1,-1,-1,-1,2,8,0,5,SK,LG,0
7266,2016,5,13,4,롯데,승,2,5,0,2,0,0,0,5,0,-1,-1,-1,14,14,1,14,롯데,삼성,0
7267,2016,5,13,4,삼성,패,1,0,0,0,0,7,0,0,0,-1,-1,-1,8,13,1,4,롯데,삼성,0
7268,2016,5,13,4,한화,패,0,0,0,0,0,0,0,2,0,-1,-1,-1,2,6,1,4,한화,기아,0
7269,2016,5,13,4,기아,승,2,0,0,0,0,0,2,0,-1,-1,-1,-1,4,6,0,6,한화,기아,0
7270,2016,5,13,4,KT,승,0,0,1,0,3,0,0,0,1,-1,-1,-1,5,10,0,2,KT,NC,0
7271,2016,5,13,4,NC,패,2,1,0,0,0,0,0,1,0,-1,-1,-1,4,9,0,1,KT,NC,0
7272,2016,5,14,5,두산,승,1,0,5,1,2,2,0,1,0,-1,-1,-1,12,18,0,4,두산,키움,0
7273,2016,5,14,5,키움,패,0,1,0,1,0,0,0,0,0,-1,-1,-1,2,5,0,6,두산,키움,0
7274,2016,5,14,5,SK,패,2,0,1,0,0,0,0,0,0,-1,-1,-1,3,5,2,5,SK,LG,0
7275,2016,5,14,5,LG,승,2,2,2,0,5,0,1,0,-1,-1,-1,-1,12,16,2,4,SK,LG,0
7276,2016,5,14,5,롯데,패,0,0,1,0,3,0,0,0,0,-1,-1,-1,4,9,1,3,롯데,삼성,0
7277,2016,5,14,5,삼성,승,3,3,1,2,0,0,0,1,-1,-1,-1,-1,10,15,1,6,롯데,삼성,0
7278,2016,5,14,5,한화,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,5,1,0,한화,기아,0
7279,2016,5,14,5,기아,승,1,0,1,0,5,1,0,0,-1,-1,-1,-1,8,12,1,4,한화,기아,0
7280,2016,5,14,5,KT,승,0,0,2,1,1,0,2,0,0,-1,-1,-1,6,9,0,4,KT,NC,0
7281,2016,5,14,5,NC,패,0,0,0,2,0,0,0,0,1,-1,-1,-1,3,10,0,5,KT,NC,0
7282,2016,5,15,6,두산,승,0,0,3,0,0,0,0,2,0,-1,-1,-1,5,11,0,4,두산,키움,0
7283,2016,5,15,6,키움,패,0,1,0,0,0,2,0,0,0,-1,-1,-1,3,8,3,1,두산,키움,0
7284,2016,5,15,6,한화,패,0,0,1,0,0,4,1,0,1,-1,-1,-1,7,18,0,5,한화,기아,0
7285,2016,5,15,6,기아,승,1,3,0,2,0,1,0,1,-1,-1,-1,-1,8,9,0,10,한화,기아,0
7286,2016,5,15,6,KT,무,0,0,0,0,0,2,0,0,0,0,0,0,2,7,1,6,KT,NC,0
7287,2016,5,15,6,NC,무,0,0,0,1,0,1,0,0,0,0,0,0,2,7,1,7,KT,NC,0
7288,2016,5,15,6,롯데,승,0,1,0,4,3,0,0,0,0,-1,-1,-1,8,11,1,3,롯데,삼성,0
7289,2016,5,15,6,삼성,패,0,0,0,1,1,0,1,0,0,-1,-1,-1,3,9,0,2,롯데,삼성,0
7290,2016,5,17,1,NC,패,0,1,1,0,0,0,0,0,1,-1,-1,-1,3,9,1,2,NC,키움,0
7291,2016,5,17,1,키움,승,0,0,0,1,0,4,0,0,-1,-1,-1,-1,5,10,0,2,NC,키움,0
7292,2016,5,17,1,기아,패,0,1,0,0,0,0,1,0,1,-1,-1,-1,3,11,0,2,기아,두산,0
7293,2016,5,17,1,두산,승,0,0,0,1,1,1,1,0,-1,-1,-1,-1,4,9,1,2,기아,두산,0
7294,2016,5,17,1,롯데,패,1,0,0,1,0,0,0,0,1,-1,-1,-1,3,11,3,1,롯데,SK,0
7295,2016,5,17,1,SK,승,0,2,3,0,0,2,0,0,-1,-1,-1,-1,7,9,2,5,롯데,SK,0
7296,2016,5,17,1,LG,승,0,1,3,1,0,0,4,0,0,-1,-1,-1,9,9,0,6,LG,KT,0
7297,2016,5,17,1,KT,패,0,0,2,0,0,4,1,0,0,-1,-1,-1,7,13,0,2,LG,KT,0
7298,2016,5,17,1,한화,패,0,0,0,2,1,0,1,0,0,0,-1,-1,4,9,0,2,한화,삼성,0
7299,2016,5,17,1,삼성,승,0,0,0,2,0,1,0,1,0,1,-1,-1,5,10,2,7,한화,삼성,0
7300,2016,5,18,2,NC,패,0,1,0,1,0,0,0,0,4,-1,-1,-1,6,14,2,5,NC,키움,0
7301,2016,5,18,2,키움,승,0,6,2,1,0,0,0,0,-1,-1,-1,-1,9,16,1,4,NC,키움,0
7302,2016,5,18,2,기아,패,0,0,0,0,3,0,1,1,0,-1,-1,-1,5,9,2,6,기아,두산,0
7303,2016,5,18,2,두산,승,0,1,4,0,1,1,4,4,-1,-1,-1,-1,15,18,2,7,기아,두산,0
7304,2016,5,18,2,롯데,패,0,2,0,0,0,0,1,0,0,-1,-1,-1,3,7,1,3,롯데,SK,0
7305,2016,5,18,2,SK,승,0,0,0,0,0,1,4,0,-1,-1,-1,-1,5,7,1,1,롯데,SK,0
7306,2016,5,18,2,LG,승,3,0,0,0,0,0,0,1,2,-1,-1,-1,6,9,0,2,LG,KT,0
7307,2016,5,18,2,KT,패,0,0,0,2,0,0,0,0,0,-1,-1,-1,2,5,0,6,LG,KT,0
7308,2016,5,18,2,한화,패,0,0,0,0,0,2,0,0,0,-1,-1,-1,2,6,0,3,한화,삼성,0
7309,2016,5,18,2,삼성,승,4,1,0,5,0,0,0,3,-1,-1,-1,-1,13,13,1,10,한화,삼성,0
7310,2016,5,19,3,NC,승,1,0,0,0,0,2,3,0,0,-1,-1,-1,6,11,0,1,NC,키움,0
7311,2016,5,19,3,키움,패,0,0,0,0,1,0,0,0,1,-1,-1,-1,2,8,0,3,NC,키움,0
7312,2016,5,19,3,기아,패,1,1,1,0,0,0,0,0,0,-1,-1,-1,3,11,1,4,기아,두산,0
7313,2016,5,19,3,두산,승,0,0,0,5,2,1,0,0,-1,-1,-1,-1,8,10,0,4,기아,두산,0
7314,2016,5,19,3,롯데,승,0,0,2,0,0,0,0,0,2,-1,-1,-1,4,9,0,4,롯데,SK,0
7315,2016,5,19,3,SK,패,0,1,0,0,0,0,0,2,0,-1,-1,-1,3,8,2,3,롯데,SK,0
7316,2016,5,19,3,LG,승,0,0,0,0,0,0,0,0,0,4,-1,-1,4,8,0,5,LG,KT,0
7317,2016,5,19,3,KT,패,0,0,0,0,0,0,0,0,0,0,-1,-1,0,3,1,3,LG,KT,0
7318,2016,5,19,3,한화,승,1,0,0,5,0,2,0,1,0,-1,-1,-1,9,10,1,7,한화,삼성,0
7319,2016,5,19,3,삼성,패,0,1,2,0,1,0,1,0,1,-1,-1,-1,6,13,0,2,한화,삼성,0
7320,2016,5,20,4,키움,패,2,0,1,0,0,0,0,0,0,-1,-1,-1,3,4,0,5,키움,LG,0
7321,2016,5,20,4,LG,승,0,0,0,0,2,0,0,2,-1,-1,-1,-1,4,9,0,2,키움,LG,0
7322,2016,5,20,4,KT,패,0,0,0,0,0,0,0,1,1,-1,-1,-1,2,8,1,2,KT,한화,0
7323,2016,5,20,4,한화,승,0,2,0,3,4,2,0,0,-1,-1,-1,-1,11,12,0,6,KT,한화,0
7324,2016,5,20,4,SK,패,0,3,0,1,0,0,0,0,0,-1,-1,-1,4,8,0,3,SK,기아,0
7325,2016,5,20,4,기아,승,0,3,1,0,0,0,0,1,-1,-1,-1,-1,5,9,0,6,SK,기아,0
